Driver_Age,Vehicle_Value,Tax,Price,Vehicle_Mileage,Credit_Score,Licence_Length_Years,Date,Marital_Status,Sale
32,8000,37.71610457,377.1610457,6000,287.6192512,9.250308575,15/07/2015,M,0
31,7000,30.98676324,309.8676324,5000,439.4012007,5.889896782,15/07/2015,M,0
38,10000,34.96319416,349.6319416,5000,503.6957459,2.98068025,15/07/2015,M,0
26,9000,49.59584681,495.9584681,8000,472.6198607,7.45849964,15/07/2015,M,0
25,10000,43.51103379,435.1103379,5000,304.5853715,4.54747346,15/07/2015,S,0
39,10000,44.38386041,443.8386041,6000,335.1367617,7.71164952,15/07/2015,M,0
37,8000,24.40596036,244.0596036,7000,456.4864778,8.320355612,15/07/2015,D,0
40,7000,53.15609639,531.5609639,6000,333.0956611,9.380166424,15/07/2015,M,0
25,10000,61.96123194,619.6123194,7000,477.2530563,4.63902542,15/07/2015,S,1
36,8000,71.10642037,711.0642037,6000,427.3871221,10.2099736,15/07/2015,S,1
23,6000,60.85783372,608.5783372,8000,583.9871775,0.950553277,15/07/2015,D,1
28,8000,61.5637436,615.637436,9000,354.5573134,5.689171665,15/07/2015,M,1
27,6000,64.71668373,647.1668373,7000,447.7485903,8.84660859,15/07/2015,S,1
36,8000,58.23585075,582.3585075,8000,383.4777123,9.306963765,15/07/2015,M,1
18,8000,40.60675845,406.0675845,5000,394.3108597,0.493995519,15/07/2015,M,1
19,7000,56.54191348,565.4191348,6000,540.2434541,0.587939517,15/07/2015,S,1
31,7000,52.72755354,527.2755354,4000,347.5736411,7.346198812,15/07/2015,M,1
23,8000,55.82521865,558.2521865,9000,403.0096512,2.968054204,15/07/2015,M,1
24,9000,45.57826323,455.7826323,6000,428.0958299,0.307066458,15/07/2015,M,1
34,8000,51.87430415,518.7430415,6000,338.71408,8.033923063,15/07/2015,M,1
29,8000,55.57295018,,7000,365.602291,5.970008858,15/07/2015,M,1
36,8000,64.67446756,646.7446756,7000,471.1989466,8.94983871,15/07/2015,M,1
50,7000,67.67477263,676.7477263,5000,456.881262,6.532154558,15/07/2015,M,1
28,7000,62.23457138,622.3457138,7000,385.974386,5.483220081,15/07/2015,M,1
32,7000,61.3757769,613.757769,7000,494.1924694,11.49797837,15/07/2015,M,1
26,10000,54.82462793,548.2462793,8000,388.8062665,7.218536561,15/07/2015,D,1
35,6000,57.61974368,576.1974368,7000,414.892232,7.825674508,15/07/2015,M,1
24,8000,78.59989694,785.9989694,6000,309.1439673,5.319191166,15/07/2015,M,1
19,9000,52.92538394,529.2538394,5000,415.1939495,0.635687022,15/07/2015,S,1
36,9000,45.97216115,459.7216115,8000,9999,7.927659855,15/07/2015,S,1
26,6000,59.27141983,592.7141983,10000,397.2298904,1.76180847,15/07/2015,S,1
30,7000,70.49780063,704.9780063,5000,324.54121,9.905528563,15/07/2015,M,1
32,8000,52.42604802,524.2604802,7000,515.2516319,8.923755124,15/07/2015,S,1
37,9000,44.23505017,442.3505017,7000,358.301132,7.321935538,15/07/2015,S,1
34,9000,59.07137873,590.7137873,7000,497.094437,3.166280569,15/07/2015,M,1
36,7000,73.07364919,730.7364919,7000,252.9641973,5.70511734,15/07/2015,S,1
26,7000,62.49870125,624.9870125,7000,364.7943967,2.796805656,15/07/2015,M,1
20,8000,54.46359338,544.6359338,7000,342.6843335,0.386870834,15/07/2015,M,1
35,10000,30.53907325,305.3907325,5000,395.4299489,8.799597098,15/07/2015,M,1
26,8000,79.10397598,791.0397598,6000,429.4537713,6.8345329,15/07/2015,D,1
29,9000,59.56514149,595.6514149,8000,353.0179901,6.611468474,15/07/2015,M,1
23,5000,56.42841196,564.2841196,9000,557.0283428,2.977284352,15/07/2015,M,1
37,8000,65.23051684,652.3051684,9000,358.5891525,7.461938677,15/07/2015,S,1
20,9000,50.77074999,507.7074999,7000,391.6962143,0.570844696,15/07/2015,M,1
31,9000,59.95326519,599.5326519,6000,426.0432653,7.538137553,15/07/2015,S,1
26,9000,36.3616577,363.616577,8000,335.6072789,4.049037595,15/07/2015,M,1
39,7000,63.7441119,637.441119,5000,315.0321183,8.626550712,15/07/2015,S,1
32,7000,56.77880495,567.7880495,7000,426.8711579,4.503405976,15/07/2015,D,1
34,9000,67.67794909,676.7794909,8000,267.2759387,9.735638192,15/07/2015,S,1
20,8000,50.34041426,503.4041426,6000,295.2086045,1.134375287,15/07/2015,S,1
19,8000,59.86228293,598.6228293,6000,444.537739,0.2676123,15/07/2015,S,1
36,8000,48.03216389,480.3216389,8000,453.2456679,11.46972201,15/07/2015,S,1
19,6000,52.52817628,525.2817628,8000,428.9964345,0.768543028,15/07/2015,S,1
36,8000,74.8186654,748.186654,6000,361.7540026,7.630566864,15/07/2015,S,1
26,10000,56.90314388,569.0314388,4000,371.9788614,6.960072042,15/07/2015,M,1
46,6000,73.90224749,739.0224749,5000,493.1945025,7.917424178,15/07/2015,S,1
22,8000,64.82254258,648.2254258,2000,400.9484041,3.906423296,15/07/2015,S,1
50,6000,66.79394169,667.9394169,4000,462.3056585,6.79683678,15/07/2015,M,1
33,8000,70.05067058,700.5067058,8000,541.4817956,6.237257553,15/07/2015,M,1
21,10000,58.9668272,589.668272,6000,336.187291,2.460420958,15/07/2015,S,1
41,6000,19.80210119,198.0210119,7000,365.044221,6.177439961,16/07/2015,M,0
48,5000,33.83019188,338.3019188,7000,323.9858165,7.450270399,16/07/2015,M,0
27,8000,24.32003873,243.2003873,4000,428.8630361,4.93319287,16/07/2015,M,0
35,5000,47.45896481,474.5896481,8000,624.8943556,7.707103423,16/07/2015,M,0
52,9000,45.20558854,452.0558854,8000,360.143992,9.31857614,16/07/2015,S,0
35,6000,34.69612472,346.9612472,7000,288.5080673,5.858529625,16/07/2015,S,0
50,5000,30.24012189,302.4012189,6000,380.0927318,7.821595953,16/07/2015,S,0
23,10000,48.17297114,481.7297114,8000,410.1834033,3.855385732,16/07/2015,M,0
27,9000,34.94945616,349.4945616,6000,354.2196383,0.674151023,16/07/2015,S,0
43,6000,37.59046119,375.9046119,7000,376.8179928,6.931745456,16/07/2015,S,0
18,8000,37.46618475,374.6618475,7000,279.270109,0.150452726,16/07/2015,M,0
29,6000,29.73620227,297.3620227,5000,418.9071782,9.497985781,16/07/2015,M,0
22,10000,55.38329976,553.8329976,8000,204.0921496,1.727408041,16/07/2015,M,0
32,7000,33.80523972,338.0523972,7000,310.0842516,5.475116349,16/07/2015,M,0
36,6000,50.67670913,506.7670913,7000,287.7868717,6.560010456,16/07/2015,S,0
35,6000,38.62475912,386.2475912,8000,426.4688349,6.831960841,16/07/2015,S,0
34,8000,34.1734432,341.734432,4000,384.8923476,10.33107748,16/07/2015,M,0
22,6000,38.26129196,382.6129196,6000,439.8817232,3.781617172,16/07/2015,M,0
46,8000,39.49673797,394.9673797,7000,400.5710595,8.050211711,16/07/2015,M,0
26,9000,43.38852727,433.8852727,10000,385.5715192,7.928408482,16/07/2015,M,0
40,7000,37.96297487,379.6297487,7000,347.308657,8.06630492,16/07/2015,M,0
39,7000,38.56021371,385.6021371,9000,327.2810337,4.160397993,16/07/2015,S,0
36,7000,34.8902053,348.902053,6000,429.4975469,8.057140471,16/07/2015,M,0
48,8000,54.50956746,545.0956746,9000,426.4545504,8.859170702,16/07/2015,D,0
27,7000,34.72005556,347.2005556,7000,404.2806967,4.242289577,16/07/2015,S,0
24,7000,47.34452382,473.4452382,7000,273.6926016,3.855266392,16/07/2015,S,0
18,7000,55.22125781,552.2125781,6000,9999,0.507250976,16/07/2015,S,0
28,8000,47.29431516,472.9431516,6000,133.4794683,6.538662619,16/07/2015,M,1
21,7000,69.02583393,690.2583393,6000,456.4671835,2.058392028,16/07/2015,D,1
25,6000,68.93286176,689.3286176,10000,500.5803083,5.291403053,16/07/2015,M,1
35,9000,45.25591471,452.5591471,7000,258.1773979,13.38585531,16/07/2015,S,1
32,9000,54.42087874,544.2087874,5000,413.5793187,8.498273002,16/07/2015,M,1
42,7000,77.85936839,778.5936839,7000,514.2567938,9.353414458,16/07/2015,S,1
32,7000,57.13530072,571.3530072,9000,411.5391714,4.761717108,16/07/2015,M,1
27,8000,52.00578253,520.0578253,8000,442.67094,2.880392627,16/07/2015,M,1
42,7000,66.93451788,669.3451788,6000,448.3630008,7.090953849,16/07/2015,M,1
38,8000,68.94171248,689.4171248,5000,437.6926769,7.788223898,16/07/2015,S,1
27,,41.63317146,416.3317146,7000,299.9287507,8.215900631,16/07/2015,M,1
37,8000,49.56641976,495.6641976,7000,448.8033501,9.462574194,16/07/2015,M,1
31,9000,74.99935662,749.9935662,7000,355.4416706,9.448839604,16/07/2015,S,1
37,4000,77.32435057,773.2435057,9000,379.1415407,9.66193717,16/07/2015,M,1
19,8000,50.75052729,507.5052729,5000,369.276864,0.445786053,16/07/2015,S,1
29,10000,48.51736493,485.1736493,7000,406.8503669,7.834700895,16/07/2015,S,1
21,7000,56.88203364,568.8203364,8000,475.7124617,1.136674306,16/07/2015,D,1
30,9000,62.1761101,621.761101,5000,455.0469849,10.01999506,16/07/2015,S,1
28,9000,45.57114826,455.7114826,8000,325.6618219,6.562837619,16/07/2015,M,1
37,8000,67.54055669,675.4055669,4000,491.5702971,,16/07/2015,S,1
18,7000,70.9599339,709.599339,7000,539.11052,0.376987765,16/07/2015,M,1
30,8000,57.52963241,575.2963241,5000,459.3184676,9.241604382,16/07/2015,M,1
29,7000,65.38641028,653.8641028,8000,493.9983815,8.548813531,16/07/2015,S,1
25,10000,56.26728291,562.6728291,7000,327.528028,0.648779612,16/07/2015,S,1
23,10000,67.94079315,679.4079315,5000,599.2429875,1.320331884,16/07/2015,S,1
21,6000,69.49930038,694.9930038,8000,498.1144207,0.44594843,16/07/2015,D,1
32,8000,,538.5407051,10000,445.766796,5.84034518,16/07/2015,S,1
29,9000,75.82622675,758.2622675,9000,238.0296007,8.040904335,16/07/2015,M,1
30,10000,50.42040422,504.2040422,4000,285.1122806,6.177836354,16/07/2015,M,1
21,7000,65.07864945,650.7864945,8000,356.0336468,0.864687801,16/07/2015,M,1
25,10000,61.57765357,615.7765357,8000,506.2765115,1.551196685,16/07/2015,,1
32,6000,49.20855976,492.0855976,9000,432.5112947,9.080770341,16/07/2015,M,1
24,8000,55.96651753,559.6651753,8000,287.0940537,5.93667344,16/07/2015,M,1
30,8000,51.49671033,514.9671033,6000,342.9799898,5.390231933,16/07/2015,S,1
20,10000,71.00968094,710.0968094,7000,490.083945,1.459282176,16/07/2015,D,1
36,8000,63.54393523,635.4393523,6000,464.1639247,8.450945749,16/07/2015,M,1
30,7000,63.28078933,632.8078933,9000,254.1016325,8.113600662,16/07/2015,M,1
30,6000,60.98442446,609.8442446,7000,480.6121151,4.253832499,16/07/2015,S,1
50,9000,76.12519725,761.2519725,4000,464.5964405,7.984255638,16/07/2015,S,1
21,9000,54.62464726,546.2464726,6000,540.0804101,0.831172624,16/07/2015,M,1
30,8000,75.4326079,754.326079,9000,419.4531134,,16/07/2015,M,1
36,5000,71.50634255,715.0634255,7000,264.2315251,7.696239197,16/07/2015,M,1
36,9000,54.54718784,545.4718784,7000,449.3607161,9.070726632,16/07/2015,M,1
25,9000,63.19342032,631.9342032,7000,427.2183976,3.282595992,16/07/2015,M,1
31,7000,67.2508116,672.508116,8000,303.7516767,8.371905316,16/07/2015,S,1
30,8000,64.77766123,647.7766123,6000,388.4967008,4.294943703,16/07/2015,S,1
34,10000,69.03012394,690.3012394,9000,424.3020355,5.469364589,16/07/2015,M,1
34,10000,44.26722755,442.6722755,7000,346.707848,9.860130709,16/07/2015,S,1
34,7000,53.6820022,536.820022,6000,250.071983,6.407659974,16/07/2015,M,1
41,6000,60.55318487,605.5318487,5000,417.4864426,10.75965158,16/07/2015,M,1
32,7000,59.85933898,598.5933898,7000,353.3187184,9.25970985,16/07/2015,S,1
21,10000,56.91966329,569.1966329,5000,230.897712,0.869872821,16/07/2015,S,1
35,9000,32.83250555,328.3250555,4000,355.3704912,5.660348461,17/07/2015,M,0
37,8000,30.88513296,308.8513296,6000,285.015233,9.405621865,17/07/2015,M,0
36,10000,40.98321748,409.8321748,6000,370.2175733,6.135518483,17/07/2015,M,0
38,10000,39.89172954,398.9172954,8000,488.7438995,7.30247022,17/07/2015,M,1
35,8000,39.46336144,394.6336144,7000,485.2298805,6.605989316,17/07/2015,S,0
56,9000,46.60960319,466.0960319,6000,328.4693867,9.307754108,17/07/2015,M,0
20,6000,24.21283703,242.1283703,6000,301.4627279,1.626301138,17/07/2015,M,0
37,7000,44.25394484,442.5394484,6000,181.4032008,12.23641645,17/07/2015,S,0
32,8000,29.51198825,295.1198825,7000,282.5049216,10.61778566,17/07/2015,M,0
32,9000,41.96893697,419.6893697,9000,414.3721545,6.06289971,17/07/2015,M,0
32,7000,33.91096483,339.1096483,7000,507.4542073,9.221099409,17/07/2015,S,0
39,6000,54.9805494,549.805494,8000,341.4534885,10.73945327,17/07/2015,S,0
26,6000,38.22676904,382.2676904,6000,353.598469,5.096243131,17/07/2015,S,0
29,,45.55158882,455.5158882,8000,502.0436129,7.501096138,17/07/2015,S,0
54,7000,38.52655198,385.2655198,6000,416.2918076,7.412808587,17/07/2015,S,0
29,10000,52.95622051,529.5622051,7000,282.8837847,1.152372031,17/07/2015,M,0
35,7000,28.41812563,,8000,595.6204877,5.812600656,17/07/2015,M,0
37,9000,46.24148763,462.4148763,7000,557.2124869,7.21101493,17/07/2015,M,0
45,8000,34.64126617,346.4126617,8000,313.7130684,8.40953905,17/07/2015,S,0
40,8000,38.87262944,388.7262944,5000,396.0012856,8.845024899,17/07/2015,D,0
32,7000,58.30094379,583.0094379,6000,411.782609,8.89447307,17/07/2015,M,0
22,8000,50.21068086,502.1068086,8000,327.8280725,3.28958038,17/07/2015,M,0
24,7000,44.44127973,444.4127973,7000,400.7285529,4.496857015,17/07/2015,M,0
29,8000,32.7171681,327.171681,8000,326.3672724,9.345359902,17/07/2015,S,0
35,6000,52.48360797,524.8360797,5000,434.06977,9.347331514,17/07/2015,M,1
26,8000,49.93709625,499.3709625,6000,421.0935519,6.326662768,17/07/2015,M,1
28,9000,78.26823217,782.6823217,10000,295.357249,7.107569819,17/07/2015,S,1
23,10000,57.58420052,575.8420052,6000,320.5730343,4.582429585,17/07/2015,S,1
36,9000,50.59225674,505.9225674,8000,438.8256314,9.376275434,17/07/2015,M,1
21,8000,75.36248702,753.6248702,8000,268.2364411,0.570410985,17/07/2015,M,1
27,7000,58.8154622,588.154622,7000,9999,8.520759027,17/07/2015,S,1
34,9000,63.59902065,635.9902065,8000,399.1955058,12.99893223,17/07/2015,M,1
29,8000,59.1355498,591.355498,5000,375.688262,9.330250495,17/07/2015,M,1
31,6000,71.73752844,717.3752844,7000,455.4819464,9.527815061,17/07/2015,M,1
,7000,60.40898799,604.0898799,8000,503.883758,11.72676105,17/07/2015,M,1
24,9000,68.29477634,682.9477634,7000,449.1130518,5.759275321,17/07/2015,S,1
26,6000,62.61272599,626.1272599,6000,383.1853921,5.679999698,17/07/2015,M,1
23,7000,69.71695859,697.1695859,7000,227.8582047,4.983798564,17/07/2015,S,1
31,9000,55.99699315,559.9699315,7000,459.4198613,10.51177424,17/07/2015,M,1
25,8000,71.6352751,716.352751,6000,390.3934048,6.473732469,17/07/2015,S,1
21,7000,71.782333,717.82333,8000,375.7533665,1.671880961,17/07/2015,M,1
21,7000,63.71978494,637.1978494,7000,455.5466062,1.74217801,17/07/2015,M,1
35,7000,72.42661432,724.2661432,7000,391.7553518,8.090153884,17/07/2015,M,1
31,7000,77.31379655,773.1379655,6000,474.8474649,6.970248121,17/07/2015,M,1
19,7000,58.05803936,580.5803936,7000,295.2602051,0.927282299,17/07/2015,M,1
25,8000,50.23640552,502.3640552,5000,459.4973616,6.192211229,17/07/2015,S,1
33,8000,70.83236962,708.3236962,7000,360.9795881,6.116718743,17/07/2015,M,1
19,7000,44.955659,449.55659,7000,430.1862503,0.278618521,17/07/2015,S,1
22,6000,76.61522521,766.1522521,8000,330.8278846,3.362136169,17/07/2015,S,1
29,9000,59.33961207,593.3961207,7000,471.2190631,6.910030889,17/07/2015,D,1
28,7000,50.30306606,503.0306606,8000,416.7332901,9.03032829,17/07/2015,S,1
21,7000,53.28389644,532.8389644,7000,266.6208644,0.175030593,17/07/2015,,1
24,8000,53.28840637,532.8840637,7000,403.0552722,3.895005978,17/07/2015,M,1
37,9000,68.95777252,689.5777252,8000,464.0527515,9.703545607,17/07/2015,S,1
41,7000,66.07085314,660.7085314,6000,417.2220553,9.424138611,17/07/2015,M,1
33,7000,55.58593909,555.8593909,6000,516.6439158,6.757011101,17/07/2015,S,1
37,9000,70.31892474,703.1892474,7000,310.7608642,6.849273356,17/07/2015,M,1
43,6000,67.08076068,670.8076068,7000,586.9331855,12.93390962,17/07/2015,S,1
28,8000,48.13083264,481.3083264,4000,399.571532,7.276225205,17/07/2015,M,1
30,5000,50.41787523,504.1787523,6000,434.7879505,7.388530149,17/07/2015,S,1
47,6000,90.55890332,905.5890332,7000,371.738742,5.53914418,17/07/2015,S,1
36,9000,43.26384758,432.6384758,6000,412.2953029,7.285545068,17/07/2015,D,1
36,8000,78.47297773,784.7297773,8000,381.548761,6.98778132,17/07/2015,M,1
24,10000,48.86526751,488.6526751,6000,249.7798382,2.838850434,17/07/2015,M,1
25,9000,64.07025175,640.7025175,6000,327.1907883,1.828818283,17/07/2015,S,1
32,10000,59.44114805,594.4114805,6000,364.009014,7.236486236,17/07/2015,M,1
36,8000,60.85252806,608.5252806,5000,363.5744609,5.991181264,17/07/2015,M,1
37,8000,46.4659968,464.659968,9000,318.8375886,8.610525112,17/07/2015,M,1
20,8000,43.89465414,438.9465414,9000,523.1173946,0.918619036,17/07/2015,S,1
28,10000,46.47849506,464.7849506,6000,301.1379174,7.276202792,17/07/2015,M,1
48,5000,91.39874942,913.9874942,6000,448.8002305,8.198299352,17/07/2015,S,1
31,9000,50.64020608,506.4020608,6000,368.3664797,7.979969849,17/07/2015,S,1
26,7000,50.35100441,503.5100441,7000,397.73528,0.306134153,17/07/2015,D,1
36,6000,73.8056731,738.056731,7000,524.0773885,9.913968999,17/07/2015,S,1
20,7000,70.82553337,708.2553337,8000,348.1803039,1.180938619,17/07/2015,S,1
24,8000,50.2241686,502.241686,8000,347.1671463,3.634063732,17/07/2015,D,1
37,10000,48.18276779,481.8276779,5000,391.9928383,5.935624916,17/07/2015,M,1
22,6000,59.55194004,595.5194004,6000,436.0362968,0.807434222,17/07/2015,S,1
33,9000,73.70966356,737.0966356,9000,368.5417772,8.064813139,17/07/2015,S,1
32,8000,57.51715447,575.1715447,3000,378.6785483,13.17609164,17/07/2015,D,1
29,10000,63.99009361,639.9009361,7000,503.0522846,6.014771153,17/07/2015,S,1
49,8000,44.36463921,443.6463921,7000,422.3103332,9.042548151,18/07/2015,S,0
25,9000,29.78755345,297.8755345,8000,456.2298756,1.985728879,18/07/2015,M,0
39,9000,44.90385188,449.0385188,6000,454.4201443,4.089043368,18/07/2015,M,0
32,7000,34.09434285,340.9434285,6000,450.1157594,8.401500434,18/07/2015,M,0
28,9000,57.80986871,578.0986871,7000,499.6593574,3.954481398,18/07/2015,S,0
27,8000,51.60233367,516.0233367,9000,309.1063547,8.209362161,18/07/2015,M,0
,8000,41.26949028,412.6949028,8000,412.9585296,6.879586724,18/07/2015,S,0
34,7000,34.80263551,348.0263551,7000,449.4848325,7.814738068,18/07/2015,M,0
35,9000,46.2696709,462.696709,7000,320.920896,9.880125966,18/07/2015,M,0
29,6000,36.66077428,366.6077428,5000,,10.02545713,18/07/2015,S,0
47,6000,40.65297388,406.5297388,9000,312.1602824,7.611697597,18/07/2015,S,1
37,9000,48.39242288,483.9242288,7000,251.9316753,11.77188566,18/07/2015,M,0
31,7000,41.52830543,415.2830543,8000,446.9793319,12.41079163,18/07/2015,M,0
37,9000,54.15199814,541.5199814,8000,386.7984876,10.40478465,18/07/2015,M,0
55,6000,30.00802171,300.0802171,6000,437.5175555,6.574067125,18/07/2015,M,0
44,8000,33.08485313,330.8485313,6000,404.5919856,10.07555663,18/07/2015,M,0
31,6000,38.8410931,388.410931,7000,334.102637,5.090554772,18/07/2015,M,0
44,7000,27.97313418,279.7313418,8000,283.1436662,5.971983169,18/07/2015,S,0
39,6000,37.06284411,370.6284411,8000,309.1552903,8.157939635,18/07/2015,M,0
18,,39.99365424,399.9365424,9000,568.9493032,0.08153917,18/07/2015,D,0
36,7000,41.20012155,412.0012155,7000,355.4428245,7.337852339,18/07/2015,M,0
26,9000,34.82557169,348.2557169,7000,312.4670357,7.583902421,18/07/2015,M,0
33,8000,64.58129409,645.8129409,4000,389.9255915,9.520901424,18/07/2015,M,1
22,8000,51.82852191,518.2852191,7000,279.4011993,3.170744564,18/07/2015,M,1
20,8000,62.43685597,624.3685597,5000,331.0488064,0.560014906,18/07/2015,D,1
34,6000,41.55604017,415.5604017,6000,386.3262918,8.421262556,18/07/2015,S,1
21,8000,61.26963376,612.6963376,8000,322.466883,2.045808665,18/07/2015,M,1
24,6000,59.98866129,599.8866129,5000,404.8502258,0.358617259,18/07/2015,S,1
29,10000,47.93085471,479.3085471,8000,430.136516,9.396799157,18/07/2015,S,1
32,6000,50.56481143,505.6481143,4000,453.3315264,6.984308462,18/07/2015,S,1
37,9000,60.7844309,607.844309,6000,371.9577236,9.091610221,18/07/2015,M,1
39,6000,74.51126121,745.1126121,6000,401.3414917,8.794924751,18/07/2015,M,1
33,9000,66.94621281,669.4621281,5000,370.270876,5.165062814,18/07/2015,M,1
26,9000,53.56710583,535.6710583,6000,336.9927696,5.212385083,18/07/2015,,1
20,5000,72.69420367,726.9420367,10000,253.0390396,1.406315739,18/07/2015,D,1
29,9000,66.89968522,668.9968522,5000,380.6783284,7.167784221,18/07/2015,M,1
30,7000,52.41440202,524.1440202,8000,299.2846815,1.281471969,18/07/2015,M,1
22,10000,51.47287532,514.7287532,6000,9999,0.354234825,18/07/2015,M,1
32,7000,70.38853365,703.8853365,5000,216.8582831,7.818383616,18/07/2015,M,1
22,8000,45.13288444,451.3288444,6000,435.0882959,3.1256306,18/07/2015,M,1
25,7000,89.01712245,890.1712245,7000,477.8604313,6.798095305,18/07/2015,M,1
34,7000,88.84378457,888.4378457,8000,500.1942785,7.999922039,18/07/2015,M,1
20,9000,48.39402658,483.9402658,7000,498.2450329,0.594795084,18/07/2015,M,1
36,9000,65.5967221,655.967221,7000,312.8360331,6.284086885,18/07/2015,S,1
27,6000,60.82038909,608.2038909,8000,257.2501378,7.162172846,18/07/2015,M,1
35,9000,59.4452425,594.452425,5000,328.0067285,9.186232276,18/07/2015,M,1
35,7000,57.99313313,579.9313313,8000,475.0844176,7.020044269,18/07/2015,S,1
27,9000,73.40737256,734.0737256,8000,444.0656782,8.194429204,18/07/2015,D,1
29,7000,47.82948023,478.2948023,7000,374.2975221,7.061565986,18/07/2015,S,1
31,6000,60.58863809,605.8863809,4000,375.3227418,9.490701616,18/07/2015,M,1
42,6000,80.48078025,804.8078025,6000,305.4063353,6.647931523,18/07/2015,S,1
37,9000,57.15546453,571.5546453,7000,371.6115187,11.95829217,18/07/2015,M,1
